Start_s,End_s,Energy,Variance,Kurtosis,ArtifactFlag
19.5027777777778,20.3,1.05467113084199,1.04243032360214,27.1284429138902,0
19.7527777777778,20.55,1.65750720317249,1.63325409347452,23.7394867142999,1
20.0027777777778,20.8,1.65094959641438,1.63552185384855,24.033843150336,1
20.2527777777778,21.05,1.64292220972865,1.62440308797587,24.2199635614633,1
20.5027777777778,21.3,1.79923056780602,1.7522393575326,20.5215766546255,1
20.7527777777778,21.55,0.9313464462741,0.923871257584598,25.6236833890036,0
21.0027777777778,21.8,0.937751921056135,0.925291578768711,25.1583723935238,0
21.2527777777778,22.05,1.07546427039354,1.05396785938876,19.4637418779025,0
21.5027777777778,22.3,2.72144032818678,2.72582197725055,13.3269861212455,1
21.7527777777778,22.55,4.84253809015462,4.46954385743575,7.18402847062726,1
22.0027777777778,22.8,5.27404316248539,4.66095827668071,7.02570706491243,1
22.2527777777778,23.05,4.24753413717382,3.54730545023438,6.74965669829918,1
22.5027777777778,23.3,2.07907654169807,2.06313072229213,12.6036009453996,1
22.7527777777778,23.55,1.23437739752637,1.21822254239129,25.9870778982833,0
23.0027777777778,23.8,0.986785760496971,0.969760515676512,27.2062449664237,0
23.2527777777778,24.05,0.992313579311208,0.980389112747225,26.9690372020727,0
23.5027777777778,24.3,0.994951214303094,0.979586544073405,26.7732333151147,0
23.7527777777778,24.55,0.623324482793991,0.617253727759397,37.2848766247094,1
24.0027777777778,24.8,0.945855461434783,0.917838270329299,25.8840979677402,0
24.2527777777778,25.05,0.94932743233174,0.936198603234651,25.7577881450545,0
24.5027777777778,25.3,1.19971942600568,1.13927594300147,16.6507733794413,0
24.7527777777778,25.55,1.61709174429886,1.44961780965685,14.1958518691155,1
25.0027777777778,25.8,1.6296622978399,1.50773475919484,13.7026534084395,1
25.2527777777778,26.05,1.6090086679563,1.51413709898981,13.9754402179596,1
25.5027777777778,26.3,1.71229489093118,1.69137212039008,26.6595683371071,1
25.7527777777778,26.55,1.71486354133317,1.69458621433684,26.5856770602871,1
26.0027777777778,26.8,1.72751155065127,1.69906885620262,26.1115744285501,1
26.2527777777778,27.05,0.951264717462652,0.950112201805218,26.3089031359548,0
26.5027777777778,27.3,0.912409090631481,0.895864633663675,28.0868807837551,0
26.7527777777778,27.55,0.923884102911494,0.89960164825294,27.3648356851597,0
27.0027777777778,27.8,0.862804284330594,0.848083199591907,26.3529295955224,0
27.2527777777778,28.05,0.877493332043753,0.867689321156248,25.5522817746616,0
27.5027777777778,28.3,0.878192447728424,0.869796834811593,25.5477318888694,0
27.7527777777778,28.55,0.897150619070829,0.881516160546648,24.3631216359078,0
28.0027777777778,28.8,1.13544078196953,1.11459511815519,26.2950139812906,0
28.2527777777778,29.05,1.13635493997649,1.12256581252179,26.3375304985593,0
28.5027777777778,29.3,1.12122885093641,1.1122170198907,27.1653296707242,0
28.7527777777778,29.55,1.22129105599634,1.21420103922956,26.412853413434,0
29.0027777777778,29.8,1.22719697892111,1.21699547116697,26.0642306700314,0
